,noise_level,event,count,hour,day_of_week,humidity,temp,LC_n,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,Minute,LC_RAD60,LC_TEMP_QCL0,LC_TEMP_QCL1,LC_TEMP_QCL2,LC_TEMP_QCL3,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month
8673,77.6,Unsupported,1.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8674,58.7,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8675,77.7,Transport road - Passenger car,1.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8676,71.0,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8677,51.8,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8678,62.2,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8679,67.1,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8680,58.4,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8681,65.6,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8682,69.0,None,0.0,0,Friday,79.0,10.02,37.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,13.66,13.66,13.6015,13.6985792033716,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8683,71.1,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8684,54.7,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8685,73.1,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8686,73.6,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8687,72.2,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8688,73.5,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8689,64.8,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8690,72.3,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8691,67.8,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8692,68.7,None,0.0,0,Friday,81.0,10.35,38.0,0.0,0.0,0.0,11.0,0.02,10.0,0.0,13.54,13.54,13.4815,13.7565535906608,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8693,71.4,None,0.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8694,70.0,None,0.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8695,72.7,None,0.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8696,80.2,Unsupported,1.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8697,70.9,None,0.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8698,77.2,Transport road - Passenger car,1.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8699,67.5,None,0.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8700,69.4,None,0.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8701,78.8,Transport road - Passenger car,1.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8702,78.0,Transport road - Passenger car,1.0,0,Friday,84.0,10.57,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.15,13.15,13.0915,12.8027136157078,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8703,73.2,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8704,65.5,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8705,66.9,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8706,74.5,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8707,72.4,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8708,82.7,Human voice - Shouting,1.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8709,65.1,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8710,64.4,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8711,66.2,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8712,62.4,None,0.0,0,Friday,84.0,10.06,38.0,0.0,0.0,0.0,-29.0,0.02,30.0,0.0,12.6,12.6,12.5415,12.5091968967356,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8713,75.9,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8714,59.2,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8715,67.4,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8716,63.9,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8717,68.9,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8718,57.9,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8719,73.8,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8720,54.3,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8721,67.2,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8722,64.2,None,0.0,0,Friday,84.0,9.62,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.13,12.13,12.0715,11.7301346230626,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8723,65.3,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8724,66.4,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8725,75.7,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8726,74.0,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8727,75.2,Transport road - Passenger car,1.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8728,67.9,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8729,63.2,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8730,68.5,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8731,52.2,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8732,56.1,None,0.0,0,Friday,86.0,9.53,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.78,11.78,11.7215,11.5370963585583,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8733,61.3,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8734,65.3,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8735,62.6,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8736,69.2,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8737,64.9,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8738,70.1,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8739,72.7,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8740,56.2,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8741,52.2,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8742,60.8,None,0.0,1,Friday,88.0,9.54,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.41,11.3515,11.1586156786742,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8743,64.7,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8744,64.8,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8745,69.3,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8746,73.1,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8747,59.4,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8748,65.9,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8749,65.8,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8750,78.1,Transport road - Passenger car,1.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8751,60.2,None,0.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8752,77.2,Transport road - Passenger car,1.0,1,Friday,90.0,9.25,38.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.89,10.89,10.8315,10.6840363252022,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8753,62.1,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8754,71.1,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8755,60.1,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8756,84.8,Unsupported,1.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8757,57.5,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8758,63.2,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8759,74.7,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8760,62.0,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8761,57.2,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8762,70.9,None,0.0,1,Friday,91.0,8.82,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.27,10.27,10.2115,10.1724311562084,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8763,68.5,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8764,62.4,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8765,51.1,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8766,53.7,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8767,57.0,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8768,66.3,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8769,59.4,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8770,61.0,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8771,74.2,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8772,71.3,None,0.0,1,Friday,93.0,8.65,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,9.76,9.76,9.7015,9.80502486217673,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8773,63.4,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8774,66.3,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8775,63.7,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8776,69.1,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8777,71.2,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8778,71.2,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8779,67.2,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8780,65.9,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8781,64.1,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8782,67.1,None,0.0,1,Friday,93.0,8.32,37.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.38,9.38,9.3215,9.48129322497487,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8783,66.3,None,0.0,1,Friday,94.0,8.22,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,9.13,9.13,9.0715,9.24784615407892,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
8784,68.3,None,0.0,1,Friday,94.0,8.22,38.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,9.13,9.13,9.0715,9.24784615407892,50.847,4.756,47.0,9.0,1.0,4.28000020980835,0.610367295455032,2.0,7
