,location,noise_events_count,hour,humidity,temp,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,LC_RAD60,LC_TEMP_QCL0,LC_TEMP_QCL1,LC_TEMP_QCL2,LC_TEMP_QCL3,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month,day_of_month,event_Human voice - Shouting,event_Human voice - Singing,event_Transport road - Passenger car,event_Transport road - Siren,event_Unsupported,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,formatted_date
10,MP 01: Naamsestraat 35  Maxim,-0.29829002169138763,-1.2019165252235546,0.03544430892303861,-0.17051215204775227,0.0007390601173285991,-0.26772633274895213,0.006453427017078133,-0.24290162848138122,-0.012268541469659078,-0.0048706481146839915,0.012720948924551083,0.03384766036361474,0.05760075898552124,0.04246893858230462,0.24961946325439902,0.2845804512087984,-0.16854456824243344,0.0,0.0,-0.20484980193086239,-0.011678731143569425,0.0,0.5464013268468069,0.5812752088843072,-0.0007342693934770332,-5.4635022788280426e-05,0.0029876059666186154,3.448314634276572e-05,3.334666030286164e-05,0.0036168472421289105,-0.13156387963832938,0.02568459636449474,0.006790738950982534,-0.0005568253592462448,-0.0011093654609280184,0.04881291782022273,03/01/22 23:00
11,MP 01: Naamsestraat 35  Maxim,-0.32246020388672336,0.5713464539958065,1.0244154109885348,0.23148685488804713,0.0014341680056256453,0.09171231649445571,0.1009748241473862,0.13600393431974642,-0.03674894254098503,-0.009028071331770077,0.09707076677631556,0.10107828857586752,0.21094833366323676,0.0716809996903576,0.45972269357632634,0.47876178568915434,0.003366059998799562,0.0,0.0,-0.05325908612583508,0.19486173392910197,0.0,0.6851927230950368,0.2902488719828495,-0.0005396665111110582,-0.00013265383873838074,0.0019398823848996438,7.805753280727455e-05,-3.9786145409806945e-05,0.04537787984493239,0.04371169710281368,-0.006876234446307217,-0.012494110408500687,0.0298435857064247,0.19326397534837716,0.15945828745405058,04/01/22 00:00
12,MP 01: Naamsestraat 35  Maxim,-0.30894178323036176,0.07565208521737629,0.9960687692424078,0.5702470455513704,0.0007720999389911333,0.054466067481056105,0.6963742459896987,0.24559251754557188,0.4951136509494541,-0.006324132471225048,0.22538887282612968,0.1812518734435573,0.3606407758701932,0.09719294348635785,0.6428065733017432,0.8839534964703613,0.13673496485431405,0.0,0.0,0.03090098147745545,0.28398361668418626,0.0,1.1230022597533171,0.474294721550681,-0.0005314281281301826,-0.00013464968866190574,0.002155601518127108,4.019781678596931e-05,-7.595781647240376e-05,0.08175511906319695,0.12594113336316995,-0.009660290900250262,0.006429386243046106,0.03518053664049907,0.2957537926861681,0.05900907655900829,04/01/22 01:00
13,MP 01: Naamsestraat 35  Maxim,-0.33603510049453506,-2.781818918819309,1.0773740079913876,0.5129800338458824,0.0007207262107154914,0.006105191111920756,0.31189627506403445,0.17253809764935032,0.3150616674754678,-0.006452949947101149,0.1820020829147426,0.16540754154324375,0.278520340612104,0.34611280371772435,1.206089399636008,1.0080372041368335,0.05654344029347364,0.0,0.0,-0.019949970636505377,0.6369954205390583,0.0,2.668590380497266,1.0478281822201536,-0.0005357700439650794,-0.00011345133740788983,0.0022151817896263917,3.949429198193048e-05,-0.00012381726817505226,0.01413180792891084,0.07482620571672853,0.012619406811622727,0.018329114999949058,0.03495815001273432,0.546081954102967,0.04331003072196292,04/01/22 02:00
14,MP 01: Naamsestraat 35  Maxim,-0.3703687123078466,-4.141125799619517,0.8903514764758281,0.36346068583858804,0.0025122062791730223,0.00399382245461335,0.5375768142581442,0.028422388842954494,0.26138230305244325,-0.0021429055888284917,0.16241463202819906,0.11426910091454051,0.17080469431948486,0.34098369429499564,1.2900675739033574,1.1899594857129627,0.012746737100954706,0.0,0.0,0.0016153613405541763,0.6147568687584544,0.0,2.5609197716428156,0.9815182612410353,-0.0004250874281263613,-0.00011166631498701489,0.002367006921339028,3.50228341719648e-05,-0.00011181210009364684,0.012628994056572095,0.053664671812761584,0.00020929862277450752,0.010162457071710658,0.019296688590734582,0.4553452545591531,0.036354873719919044,04/01/22 03:00
15,MP 01: Naamsestraat 35  Maxim,-0.27380220982641634,0.5845466805683615,-0.2168381042120442,-0.07940011735200624,-0.01557703480676282,-0.0183619572279787,-0.15342545456238665,-0.4632809594614768,-0.37191982338164103,-0.07633353513843213,-0.04078393812082708,-0.08850654961657248,-0.12342999165233963,-0.12591568629132133,0.14758029973224915,0.16792720805402317,-0.15048461156590048,0.0,0.0,-0.20814738175272035,-0.04114706628862873,0.0,0.33295358938567005,0.13505059808929182,-0.0008619518510504969,-5.692179934976785e-05,0.0028399135040225397,2.303446255243407e-05,-1.595972800341263e-05,-0.009613969635937941,0.0012854183841060638,-0.021986642266004355,-0.055310276262241616,-0.0068054616373797285,-0.013301353386216512,0.012634378931668003,04/01/22 17:00
16,MP 01: Naamsestraat 35  Maxim,-0.2193179702894733,2.617827973731434,0.48831016338258115,0.39421746570815086,0.007724973839317882,0.5627764213367972,0.4141788802426125,0.11669178085698931,0.1745717410988791,0.09523140996325043,0.0454682241153006,0.0170787170228578,0.2288563108346159,0.1773873772185334,0.22445429920918716,0.23840251403973847,-0.027102276399988665,0.0,0.0,-0.02785988558077594,0.17166630004061884,0.0,0.45263700024633197,0.5537108436223759,-0.0009037232376026378,-5.995340721229327e-05,0.0029809556476214287,1.326318287669599e-05,-6.504097451519167e-05,0.016268344116279292,0.021159652924831563,0.007569684709143044,-0.011550876414669283,0.05228641372819125,0.25689849681891225,0.07335801528761206,04/01/22 18:00
17,MP 01: Naamsestraat 35  Maxim,-0.23784867399481288,2.3000333733253546,0.3783990788893729,0.32028938997740225,0.012353569858408044,-0.011021277735319824,0.6782288086607633,-0.0455528018873576,0.25071583157469857,0.01967288717134361,0.09483185000128093,0.07058436205551163,0.13977174989708235,0.24773303593027665,0.24042971201937777,0.29985856662635335,-0.05465493710398078,0.0,0.0,-0.14974861872619133,0.1352179818249499,0.0,0.5135752012370923,0.4175452721363302,-0.0008552847948465946,-5.991952763332494e-05,0.0025088915175333145,2.6654285291131315e-05,-8.692654893687737e-05,0.006873770076998515,0.045244869801894155,-0.005980718416959876,-0.015343333325824932,0.05488186543995596,0.1537987697847743,0.05994449659007103,04/01/22 19:00
18,MP 01: Naamsestraat 35  Maxim,-0.22105149419028886,3.1038100562080557,0.44000497079056305,0.27408661308339444,0.010921099030492548,0.333607913205764,0.6842558669813698,0.3575328694640787,0.24275511843869998,0.12715951946509463,0.05680046083306086,0.1626075785882238,0.44928850291102024,0.35811254881367205,0.2778156915480997,0.2521934887402986,-0.0053820950733959585,0.0,0.0,-0.008315540302200228,0.22704434760965944,0.0,0.516557806968319,0.889971747963281,-0.0009044774730741275,-5.981078126407001e-05,0.0026343233289337635,2.768384529280568e-05,-4.69603318738846e-05,0.007562511402096558,0.04062122805280791,0.006420892373997769,0.0054923553735762715,0.05124705831784082,0.42706568267549566,0.12102993876090622,04/01/22 20:00
19,MP 01: Naamsestraat 35  Maxim,-0.2581362238792831,2.498108127338023,0.4194388946271541,0.28926204041144987,0.003434271194837246,0.3384977852394923,0.6469138497779494,0.13943146284647143,0.014321784664114823,0.014253791164310442,0.0772445049636605,0.09831191636533687,0.29911543943598073,0.2682940066438276,0.22630983412340996,0.2970151861361519,-0.044819508325440315,0.0,0.0,-0.025952595445689935,0.17375852947903403,0.0,1.0415514014588696,0.9383029718433774,-0.0007576167379287885,-6.0012751300361354e-05,0.001917098142318159,3.49162888631045e-05,0.00010412408932974584,0.056780892371899025,0.03784006923790894,0.012396953408448107,0.009510574622558863,0.030584296759330703,0.27057881966667574,0.07019657812857955,04/01/22 21:00
20,MP 01: Naamsestraat 35  Maxim,-0.24303989190408243,0.7272213673902406,0.3025259796222363,0.4660847126909425,0.00013497141981342958,0.06285542267585327,0.3544751201645131,0.33929951380064943,0.2488050255716608,-0.0038893308747132453,0.0447781810973125,0.13051401091391301,0.23786255042444046,0.13696779368830092,0.2815410844355023,0.3199894316051014,-0.14477652936652008,0.0,0.0,-0.15119012453315217,0.0734091367614046,0.0,1.1052187437228886,0.37236792389470635,-0.0008868856902568554,-5.592509232406138e-05,0.003315928717203319,2.7149569832982755e-05,-1.6733341053792542e-05,0.03763703176232355,0.015940396516722292,0.012579623611379051,0.004483850158382816,-0.024822237819723852,0.12876730177375068,0.078076236588795,04/01/22 22:00
21,MP 01: Naamsestraat 35  Maxim,-0.29768758118122707,-0.7630667982702654,-0.012933292224157893,0.06899043558345842,0.0006171371578509097,0.055452079942667924,0.2297844156340969,-0.16954479591389005,-0.035466157401069696,-0.00843365755438093,-0.17217374965106433,-0.043766339883164765,0.013952964891510582,-0.3319692453027789,0.2098979975573612,0.3088491950167445,-0.14203891815637332,0.0,0.0,-0.15791348101385325,-0.009752979350129644,0.0,0.7741948204091191,0.28036216951170206,-0.0007116765077952702,-5.651371323702922e-05,0.0030875673928362477,3.352944666469095e-05,1.459166218208401e-06,0.014209895222522122,-0.013648120309166277,0.011257061387635917,0.009927464155575206,-0.0049827800339109505,0.07337410682925748,0.07135461711696418,04/01/22 23:00
22,MP 01: Naamsestraat 35  Maxim,-0.4179256876957757,-3.1597472491518817,-0.6863520392675041,-0.263303714678744,0.0018713082721981563,0.011102680559366898,-0.09034322164016122,-0.8459553600333334,-0.4406309032266879,-0.00039498984876433507,-0.0810159799312279,-0.12284865700892067,-0.044522703567823035,-0.3278349666300142,0.4841483027845629,0.36007341742943466,0.006523257120872422,0.0,0.0,-0.05236518366130674,0.22481669452404343,0.0,0.30510302381285687,-1.0770706687730272,-0.00046607278160819726,-0.00013318032944383852,0.002078467247502598,1.2509169799633614e-05,3.456366718317564e-05,-0.03353269227766889,-0.012664535706799658,-0.06009260577500135,-0.016027860177883133,0.012309817015802053,-0.02317893053189796,-0.8866326756191103,05/01/22 00:00
23,MP 01: Naamsestraat 35  Maxim,-0.41135570272953553,-2.9174511768811944,-0.3311410910648656,0.0627966439854604,0.0018047621619923554,0.029530165334482487,-0.13720775586651357,-0.7669138867204955,-0.6429814641121555,0.002723042146193804,0.1599937078751505,0.0038813017883123947,0.22315566275089174,-0.05156245751704285,0.6690956258128016,0.6919015453031165,0.08395241150193301,0.0,0.0,0.011020211268858203,0.3541522931770144,0.0,0.30903189854127494,-0.438480756442939,-0.0004717307745343417,-0.00012869375504590187,0.0024067558010918196,4.094654725695024e-05,3.5793128627295204e-05,0.021713140350835762,0.0839143146325608,-0.07555162890089116,-0.004815643036758367,0.048371342772349155,-0.04441267748847889,-0.7081794029674825,05/01/22 01:00
24,MP 01: Naamsestraat 35  Maxim,-0.40027392723649374,-3.1576770986426586,-0.0007304975212929416,0.16827271120895798,0.00028527840974375203,0.007716927693444619,-0.06342943605665129,0.1023969183821854,-0.9141693721527322,-0.010297704537458903,0.09438999515305385,0.08755223334607223,0.22504846083831015,0.1473442200368107,1.3726077000613672,1.5417716669438015,0.05749679385493944,0.0,0.0,0.08149500897024622,0.9970830306665597,0.0,1.015646834052226,1.2087858275504684,-0.00043574815627489257,-9.808415261358699e-05,0.002393257110135261,4.067947678229887e-05,0.00010009089227784136,0.030284631550186354,0.04451044757916794,0.0184669195685581,0.00014821772373422936,0.024055758575696095,-0.027709885292575884,-0.2160376926069137,05/01/22 02:00
25,MP 01: Naamsestraat 35  Maxim,-0.3961376410594983,-3.1424718605962405,0.1763287052813196,0.2904641874357026,-0.0005952555027270043,0.002526243690258433,-0.04961624638920561,0.37758263053854685,0.20814587541300694,-0.007975709299645896,0.22112621624192494,0.17032361818023845,0.33944895845489176,0.3297634882023948,1.7108686102146216,1.6324459807521794,0.04594591195542843,0.0,0.0,0.08447018924164978,1.0602701265331869,0.0,1.3931386115153714,2.3811567102858717,-0.0003189477867743708,-9.508123455116275e-05,0.002709530650820563,4.158278452986029e-05,6.227516706115734e-05,0.03508790455032761,0.07265719487273932,0.0756847210642116,0.010030025402622674,0.030843056492515977,-0.04485521756863056,-0.233022232195058,05/01/22 03:00
