,location,noise_events_count,hour,humidity,temp,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,LC_RAD60,LC_TEMP_QCL0,LC_TEMP_QCL1,LC_TEMP_QCL2,LC_TEMP_QCL3,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month,day_of_month,event_Human voice - Shouting,event_Human voice - Singing,event_Transport road - Passenger car,event_Transport road - Siren,event_Unsupported,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,formatted_date
3476,MP 05: Calvariekapel KU Leuven,-0.38505448436862155,-1.563604452028152,-0.5345443217837692,0.42068597338303304,-0.00424678664021457,0.014417718624161314,-0.06881104201675466,-0.0815589362837368,-0.41453195050933644,-0.008756522950060389,0.03706189798982745,0.023869000568171858,0.15781676770903286,-0.0019888442800509386,-0.16228473369065563,-0.01898182522247148,0.362199440405981,0.0,0.0,0.4176335791964059,0.3165133587366795,0.0,-0.1922031216609368,0.3482088936487025,-0.0005428370060632254,-0.0001040675169469323,0.0025726023841142133,0.00011352799156435241,-4.27697433213146e-05,-0.009264267830652585,-0.3035275109054691,0.029928871998227646,0.023784320583215585,0.004128939704279224,-0.03448367988820084,0.12913142469081065,03/01/22 00:00
3477,MP 05: Calvariekapel KU Leuven,-0.4265117125260545,-4.410864927077519,-0.5755149554663134,-0.05978351959655904,-0.004422175368630582,0.027667100430313216,-0.13393162518490917,0.058269921431955383,-0.6285366778823788,-0.01060944758917422,-0.04556293662326871,-0.13181292283401871,-0.037164239491829815,-0.12431926531415319,-0.35305145390590253,0.050458352364831524,0.2864864638284785,0.0,0.0,0.27637797472357645,0.46266864360531856,0.0,-0.46404350273138456,-0.6019693478144698,-0.0005356945961571434,-0.00010404363570064766,0.002617417064535656,0.0001247960269594965,-7.166188349444137e-05,0.03804566364040381,-0.5626206329107362,0.0024825534488663228,-0.0036197469150265394,-0.030550139935356144,-0.053576345033115404,-0.016387748960229192,03/01/22 01:00
3478,MP 05: Calvariekapel KU Leuven,-0.4477122058631141,-6.452825526255717,-0.4716651093002948,-0.08248324620509477,-0.003419548187389929,0.0076940397813879385,-0.0746283856201314,-0.4883056239522367,-0.7885262291325684,-0.008344343815254191,-0.15775874013183,0.18498955352388857,-0.06693526815761987,-0.3605328455929633,-0.346786321015625,0.18963615024224217,0.3059280229422736,0.0,0.0,0.32525622191816667,0.6241863228106673,0.0,0.11385605887342432,0.6214585110465659,-0.0005339547069796987,-8.42885558602169e-05,0.002640968098556414,0.00012295731200444426,-9.973551618410163e-05,0.01445541717028621,-0.32110700421205424,0.004711062603638771,-0.018274626513884038,-0.01662818186437203,-0.05313180992072417,0.016215204819281237,03/01/22 02:00
3479,MP 05: Calvariekapel KU Leuven,-0.48230902754140365,-7.885590948510623,-0.45333047646081537,0.024091681617845622,-0.0028735477342888577,0.005541524823780837,-0.07075759842993426,-0.2835564096502908,-0.6382367518369666,-0.007345431473911116,-0.3020866099096905,-0.17998627098279638,-0.1828177206033172,-0.5937968941526307,-0.36968548713983956,0.11392215660383644,0.23940581792352006,0.0,0.0,0.3216412712340822,0.5382149126327491,0.0,0.027016514609437284,0.8326982327559281,-0.00044937753611991847,-7.685988045900475e-05,0.003115194538030517,0.00012347648650404288,-5.875520471439957e-05,0.004846986233155577,-0.38493988849265753,-0.01313368587918839,-0.05090455776680613,-0.028977532888219075,-0.04624559098830957,0.020575816893117167,03/01/22 03:00
3480,MP 05: Calvariekapel KU Leuven,-0.2684597763156542,2.888424133106123,0.07632442044329445,-0.07260525983828099,-0.0010880256152911078,-0.00704142457135113,0.49311206387429607,0.08988054671571014,-0.1533951444025704,-0.022901635013653797,0.011052888785434792,0.02056634478699435,0.08874194484439475,-0.02080176603027002,-0.04658136977370538,0.05337890468669021,0.8670611001097677,0.0,0.0,1.022457527303456,0.8328324371317608,0.0,-0.022422821581009337,1.0004807074729665,-0.000915872564892023,-5.229653597576911e-05,0.003661533880377936,3.573014835788197e-05,7.002573924801091e-06,-0.002058032627659622,-0.08280555405437255,0.004979613308489731,0.003944446872034169,-0.018291276488593074,-0.009701076270639541,0.012214148928857013,03/01/22 17:00
3481,MP 05: Calvariekapel KU Leuven,-0.26323932095565433,3.2749679618244665,0.14883718059373077,-0.14788839362731473,0.003436740836416271,-0.003580967442256546,0.35872473389165843,0.17130892769710515,-0.22771220928803637,-0.0012249373031213366,0.0033137801742073934,0.04644242672610208,0.09651891161078194,0.014592614811332266,-0.05751579042240102,0.0544239136175018,0.9076890933465799,0.0,0.0,1.0745249264060375,0.8670069040072251,0.0,0.020552547960372203,0.9074884698141288,-0.0009139351229542627,-5.0820361557877175e-05,0.0036910831000681334,3.573014835788197e-05,-2.8100951564937423e-05,-0.0013953686597048714,-0.09752569627489464,0.00034463684697050615,0.012058521158178678,-0.020083342021673226,-0.0034155989295242693,0.015649540078371747,03/01/22 18:00
3482,MP 05: Calvariekapel KU Leuven,-0.24886952662744316,2.8952671877743312,0.5220064316575753,-0.049961179404242696,0.006380102518281129,-0.04436733670627686,0.5059838991815396,0.01897520805577765,-0.05875410931739555,-0.002985132752520881,0.019872347271444026,0.07107446249597793,0.12814463813760057,0.0228073789514794,-0.056439920832150846,0.04098055500316871,0.6560643333091636,0.0,0.0,0.882433486670667,0.7445150106370821,0.0,0.06466475272324629,0.7721947467365198,-0.0010682431933234416,-4.611063714453412e-05,0.004472307908630433,3.1435736290856626e-05,-0.0001546593848454059,0.0061286505415421196,-0.07869343978533684,-0.0008296446321951065,0.004360648237540481,0.004766620989112705,-0.0028714588125302244,0.010950720837198913,03/01/22 19:00
3483,MP 05: Calvariekapel KU Leuven,-0.24925893910822194,2.8019263069717315,0.4764622145141724,-0.09943111388004847,-0.0013686699959196385,-0.012087223427866193,0.33481020783709553,-0.04364651376986395,-0.05674607523633384,-0.026502525829550237,0.007550831114312083,0.0466698958178191,0.0995962703434873,0.026777884311038686,-0.05803754918963417,0.047516656215848156,0.8179491997389952,0.0,0.0,1.0227946878717276,0.8258796512562895,0.0,0.03327490182443444,0.6769521823793346,-0.0010408388455714456,-4.698845741938524e-05,0.004506182173946535,2.8649822960556296e-05,-0.0001769507838430383,-0.004848349547373043,-0.08982439013317535,-0.017185695819791458,0.006326614150366688,0.014353569735850445,0.0039070150617076345,0.024953066172322267,03/01/22 20:00
3484,MP 05: Calvariekapel KU Leuven,-0.2504915556984592,2.5273371627804675,0.5075819666124926,0.03165069743109992,0.005390201603608466,0.1656607159071919,0.5467437877930149,0.2601564954241475,0.036364166339954936,-0.004078935129458221,-0.02276060433811307,0.08393624978907814,0.15843531037504166,0.08640527315898197,-0.05685361888945661,0.043842075780643024,0.8819023867886285,0.0,0.0,0.9056473589152304,0.7712247333075217,0.0,0.32768266727782913,0.8802175757108679,-0.0010242282527071491,-5.278039280212078e-05,0.0045423196563233025,3.412824114991683e-05,-0.00018033565256906053,-0.011527513461388306,-0.06806306197316543,0.013888654115628228,0.018628581026772256,0.038496423850834814,-0.008360503463424115,0.026658368654368776,03/01/22 21:00
3485,MP 05: Calvariekapel KU Leuven,-0.26178976353534866,1.1342811408285807,0.3690540838788106,0.24263568077286854,0.0004913767247849702,0.04423193886717042,0.49742187723074094,0.18420934267297462,-0.034810524441716575,-0.011558443531254957,0.05073058470871753,0.10935068327233716,0.09875973655815469,0.14631700565881642,-0.04832346135038236,0.0643703462297866,1.0757872651154368,0.0,0.0,1.0422665240303797,0.8156128154543792,0.0,0.6298875431710426,1.0008057394859287,-0.0010127733770880353,-5.218660254972537e-05,0.004542716446854788,3.357201929650963e-05,-0.00015021332652471165,0.01197125190989368,0.01193643096421845,-0.006425083477316389,0.025224203479596037,0.009609592077735924,0.03161861512789487,0.02800654624500169,03/01/22 22:00
