,location,noise_events_count,hour,humidity,temp,solar_radiation,rain_intensity,daily_rain_sum,wind_dir,wind_speed,LC_RAD60,LC_TEMP_QCL0,LC_TEMP_QCL1,LC_TEMP_QCL2,LC_TEMP_QCL3,lat,lon,alt,climate_zone,green_cover,building_height,sky_view_factor,installation_height,month,day_of_month,event_Human voice - Shouting,event_Human voice - Singing,event_Transport road - Passenger car,event_Transport road - Siren,event_Unsupported,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,formatted_date
5852,MP 07: Naamsestraat 81,-0.41133263108324963,0.0657349381442183,-0.4445925369825877,0.4077710075184532,0.0007272639373055913,0.014462242596925875,-0.05077949690110167,0.1030490713897692,-0.21895066581468364,-0.007889436403477515,0.11826651501472162,-0.015345378094424808,0.14164098905338396,-0.05290099628944623,-0.16701617456946688,-0.3803663006523775,-0.08342423327251221,0.0,0.0,-0.0785998449800429,-0.2538170189118167,0.0,-0.18187313338494412,0.9174374974708952,-0.0005835450514381718,-8.590421316556202e-05,0.0025712841623086995,0.00011481835062273028,-1.2202820500844882e-05,0.03926332884900294,-0.059896383039170976,0.026822231307571713,0.007234995533566143,0.013581192544070156,-0.010435757245263416,0.16190842712518233,03/01/22 00:00
5853,MP 07: Naamsestraat 81,-0.4735169783762666,-4.170275046833824,-0.7076009880204701,-0.01510282669028825,0.0004213131170921633,0.02806330382070199,-0.16049505180866142,-0.36579929472600564,-0.5196797119853077,-0.006969194379988602,-0.016252406930293693,-0.09510814171885996,-0.03391194633788622,-0.14458933522214937,-0.3741437231928692,-0.8805155131642752,-0.14089979692549087,0.0,0.0,-0.1337317053485928,-0.5330670235487033,0.0,-0.6431907133330995,-0.05902544827081453,-0.0005875271819241357,-8.582538073255879e-05,0.0025818809359896074,0.00012608638601787438,-4.890370500260848e-05,0.03663118683994769,-0.507637507686872,0.007055443105877834,-0.0019446209347237107,-0.024319899845309998,-0.040873738025547175,0.03933734246646315,03/01/22 01:00
5854,MP 07: Naamsestraat 81,-0.5007373792084623,-7.098372220846854,-0.6840231541794372,0.15607571805581935,0.0003851733920531708,0.00616116960736259,-0.04115238625417761,-0.2496424991073193,-1.169443680945103,-0.006681118781203975,-0.09962020342690323,0.006973313390853583,0.1265141892124959,-0.10092244905399098,-0.3668143231026618,-1.5844246808156832,-0.058550361554277085,0.0,0.0,-0.08347128078962678,-1.4272423097045464,0.0,0.29132532098354535,0.8010433852001092,-0.000539452385052652,-7.727771808920703e-05,0.0026417265327102345,0.00012380499770545578,-6.577584653818578e-05,-0.022794952340538032,-0.26787455469020566,0.038651769420346,-0.0451902787787966,-0.0067968776472198365,-0.03367154808649771,0.01358069109192611,03/01/22 02:00
5855,MP 07: Naamsestraat 81,-0.5068521559028789,-7.550041497512189,-0.2520467290505866,0.13013249257477036,0.0012341427055179083,0.0035155716259807263,-0.051359555052282735,0.3325724790011603,-0.6371860051772005,-0.008381470038302264,-0.11557734485404299,0.014995004464346076,0.12278902871800193,-0.026536130961918588,-0.33081552760435723,-1.3695251059127411,-0.08643218920226707,0.0,0.0,-0.08206507983088257,-1.2216818808722787,0.0,0.38132156892749025,1.9931181767758215,-0.0004257970792856975,-7.10102063930006e-05,0.003071114334725437,0.0001244701466931707,-4.8944585209476355e-05,-0.0066798151081612946,-0.19304396799153173,0.027077934795508463,-0.06817552180368955,-0.025360810828816808,-0.016802938426352602,0.01603451436297582,03/01/22 03:00
5856,MP 07: Naamsestraat 81,-0.2814979950489043,2.681402926896255,0.20601034269643786,0.1143071380687364,0.012517008885669086,-0.009678210442396525,0.26987209371436344,0.24103181767426482,0.18328022460462934,-0.005889064716362031,0.048426883875038684,0.003863979092106563,0.16931169800004117,0.028887286632507354,-0.014428745656189922,-0.1411625466171119,-0.12883752437393833,0.0,0.0,-0.17833393167894393,-0.20709048842365324,0.0,0.09284556451554248,0.9997745934521243,-0.0010601078981254545,-4.855825155839854e-05,0.003798093315938334,3.408632713539859e-05,-2.0622440552503976e-05,0.0015919572788299521,-0.06897314310198657,0.002371088886015797,-0.0322888648060811,0.004680417152276364,-0.0032217501257401342,0.044575182469582406,03/01/22 17:00
5857,MP 07: Naamsestraat 81,-0.2997510249219979,2.3256713443245403,-0.22069539798235163,-0.27961294325771224,-0.0077351839200979385,-0.03871421756563361,-0.23153717432872772,-0.33659853745019286,-0.41616942828584946,-0.030086150430257804,-0.12330077279137341,-0.15987620763127366,-0.07810516231349683,-0.23531769541841663,-0.05373187189436575,-0.23321807431113448,-0.22766390847248708,0.0,0.0,-0.28174553194187657,-0.3509987987514855,0.0,-0.03133823588400446,0.3715265470495857,-0.0010596037157390595,-4.7946614830627e-05,0.004035304012957757,3.625459908372625e-05,-2.8819749467414815e-05,-0.011751777632860496,-0.14561406565338963,-0.0425814310947582,-0.01942575058003239,-0.007596735422942452,-0.021879986189136637,0.028413814175272983,03/01/22 18:00
5858,MP 07: Naamsestraat 81,-0.2660750306287234,3.5402799757426324,1.3209609751630274,0.1490960905484421,0.0069161257603730306,0.432997227877537,0.4044507272074833,0.08521301059277453,-0.02450572681316183,0.02132285488622008,0.06767920158074611,0.0021867289975705776,0.18359576273971903,0.2669646286346922,-0.04226157473971974,-0.18390619372547845,-0.11620926640538529,0.0,0.0,-0.1182164457863815,-0.19412898731277953,0.0,0.1498591702991222,1.124165191272797,-0.0010713819680248174,-4.258543425707102e-05,0.003950545855963368,3.176107982112749e-05,-4.6295355043770686e-05,0.0016660803702852496,-0.035552038012503964,0.0026573807905215592,-0.01637208225426903,0.018068370078790197,-0.006710660100417786,0.05317062234611007,03/01/22 19:00
5859,MP 07: Naamsestraat 81,-0.29713353434745027,1.9801321689696028,0.1386046763328576,-0.41753403545402695,-0.0073535028893198726,-0.07489272809089688,-0.055613648951259344,-0.3028753435722859,-0.21270565620905518,-0.024371487766334122,-0.07029164249745826,-0.20670161755648658,-0.033574017889444495,-0.14798162167843423,-0.05447580469319001,-0.2722915799708436,-0.21974630543248197,0.0,0.0,-0.2671370945746336,-0.36114495001300423,0.0,0.019553538600973887,0.07456687104292138,-0.0010332062598468919,-4.329332432271227e-05,0.003983206788739999,2.9592807872799823e-05,-5.9444874080279614e-05,-0.011261371256887252,-0.10570914810963325,-0.03374599282253061,-0.02752548449615807,0.0031499960766479553,-0.030743225298524468,0.024309850697646202,03/01/22 20:00
5860,MP 07: Naamsestraat 81,-0.2707224563876113,2.6104981790405195,0.8826872832791168,0.2658781517077897,0.0030427694573175647,0.25195801694160486,0.45652431408889743,0.33759262781989424,0.29227964739489953,-0.008874545776582816,0.05047668781691524,0.029883982841885134,0.2553001136704519,0.23678542448432222,-0.039188350984937934,-0.18695595900507553,-0.11857690335761466,0.0,0.0,-0.0975838961283617,-0.2077069671278188,0.0,0.7750466209075174,1.122881827457893,-0.0009896341796283349,-4.853831907757886e-05,0.0039041042719625695,3.460670827280178e-05,-2.1378927850576032e-05,0.03714373439853295,-0.03139439903088721,0.0005989644168314981,-0.010583683876432737,0.013774992518437243,-0.005866364171076335,0.05493138181492826,03/01/22 21:00
5861,MP 07: Naamsestraat 81,-0.2970317154132451,1.0095453411576567,0.4696563139661259,0.2697134254080037,-0.0001894429371605119,0.06807181361465765,-0.0214426681903198,0.050214496036105644,-0.08519033264511376,-0.013808693109269453,0.05106755495640413,0.08119874738318875,0.175939044806293,0.19232431267779868,-0.052039158855739606,-0.2683623870019895,-0.1506221106034376,0.0,0.0,-0.14342194077379766,-0.2985405386099809,0.0,0.7102647284874082,0.7884285218219952,-0.0009985200878455476,-4.7960723052033586e-05,0.004163419423703585,3.681095979825267e-05,-3.045547716609042e-07,0.040951079575335975,0.043319522901883206,0.008823037602789558,0.014359071669372,-0.007205056135526883,0.0067465660569633774,0.03461118442439978,03/01/22 22:00
