month,day,hour,439,440,441,910,442,443,444,445,324,lamax
03,03,03,1,0,0,0,0,0,0,0,0,65.48436111111111
03,03,04,1,0,0,0,0,0,0,0,0,62.068888888888885
03,03,05,1,0,0,0,0,0,0,0,0,51.429805555555554
03,03,06,1,0,0,0,0,0,0,0,0,52.545
03,03,07,1,0,0,0,0,0,0,0,0,51.32516666666667
03,03,08,1,0,0,0,0,0,0,0,0,55.19252777777778
03,03,09,1,0,0,0,0,0,0,0,0,59.5535
03,03,10,1,0,0,0,0,0,0,0,0,59.39872222222222
03,03,11,1,0,0,0,0,0,0,0,0,56.403083333333335
03,03,12,1,0,0,0,0,0,0,0,0,55.496833333333335
03,03,13,1,0,0,0,0,0,0,0,0,55.836666666666666
03,03,14,1,0,0,0,0,0,0,0,0,59.40633333333333
03,03,15,1,0,0,0,0,0,0,0,0,55.790638888888886
03,03,16,1,0,0,0,0,0,0,0,0,56.595333333333336
03,03,17,1,0,0,0,0,0,0,0,0,58.257555555555555
03,03,18,1,0,0,0,0,0,0,0,0,58.853944444444444
03,03,19,1,0,0,0,0,0,0,0,0,59.11483333333333
03,03,20,1,0,0,0,0,0,0,0,0,58.09236111111111
03,03,21,1,0,0,0,0,0,0,0,0,57.5918310641845
03,03,22,1,0,0,0,0,0,0,0,0,58.027972222222225
03,03,23,1,0,0,0,0,0,0,0,0,59.06063888888889
03,04,00,1,0,0,0,0,0,0,0,0,62.475972222222225
03,04,01,1,0,0,0,0,0,0,0,0,62.479166666666664
03,04,02,1,0,0,0,0,0,0,0,0,62.09458333333333
03,04,03,1,0,0,0,0,0,0,0,0,58.29288888888889
03,04,04,1,0,0,0,0,0,0,0,0,57.06480555555555
03,04,05,1,0,0,0,0,0,0,0,0,56.02383333333333
03,04,06,1,0,0,0,0,0,0,0,0,54.683861111111106
03,04,07,1,0,0,0,0,0,0,0,0,53.54430555555555
03,04,08,1,0,0,0,0,0,0,0,0,55.976
03,04,09,1,0,0,0,0,0,0,0,0,60.611555555555555
03,04,10,1,0,0,0,0,0,0,0,0,57.62994444444444
03,04,11,1,0,0,0,0,0,0,0,0,56.539638888888895
03,04,12,1,0,0,0,0,0,0,0,0,57.190555555555555
03,04,13,1,0,0,0,0,0,0,0,0,57.14538888888889
03,04,14,1,0,0,0,0,0,0,0,0,57.232083333333335
03,04,15,1,0,0,0,0,0,0,0,0,56.81191666666666
03,04,16,1,0,0,0,0,0,0,0,0,56.88133333333333
03,04,17,1,0,0,0,0,0,0,0,0,58.15036111111111
03,04,18,1,0,0,0,0,0,0,0,0,59.54541666666667
03,04,19,1,0,0,0,0,0,0,0,0,58.00152777777778
03,04,20,1,0,0,0,0,0,0,0,0,56.81436111111111
03,04,21,1,0,0,0,0,0,0,0,0,55.56516666666667
03,04,22,1,0,0,0,0,0,0,0,0,56.06755555555556
03,04,23,1,0,0,0,0,0,0,0,0,55.85919444444445
03,05,00,1,0,0,0,0,0,0,0,0,58.23188888888888
03,05,01,1,0,0,0,0,0,0,0,0,60.5385
03,05,02,1,0,0,0,0,0,0,0,0,59.588027777777775
03,05,03,1,0,0,0,0,0,0,0,0,58.12094444444444
03,05,04,1,0,0,0,0,0,0,0,0,54.46727777777778
03,05,05,1,0,0,0,0,0,0,0,0,50.68380555555556
03,05,06,1,0,0,0,0,0,0,0,0,48.288944444444446
03,05,07,1,0,0,0,0,0,0,0,0,48.6855
03,05,08,1,0,0,0,0,0,0,0,0,48.85022222222222
03,05,09,1,0,0,0,0,0,0,0,0,53.09119444444444
03,05,10,1,0,0,0,0,0,0,0,0,53.16674999999999
03,05,11,1,0,0,0,0,0,0,0,0,53.83069444444445
03,05,12,1,0,0,0,0,0,0,0,0,54.16663888888889
03,05,13,1,0,0,0,0,0,0,0,0,54.908138888888885
03,05,14,1,0,0,0,0,0,0,0,0,55.633500000000005
03,05,15,1,0,0,0,0,0,0,0,0,54.32041666666667
03,05,16,1,0,0,0,0,0,0,0,0,54.92188888888889
03,05,17,1,0,0,0,0,0,0,0,0,55.0515
03,05,18,1,0,0,0,0,0,0,0,0,55.17755555555556
03,05,19,1,0,0,0,0,0,0,0,0,54.68688888888889
03,05,20,1,0,0,0,0,0,0,0,0,54.23455555555555
03,05,21,1,0,0,0,0,0,0,0,0,53.672222222222224
03,05,22,1,0,0,0,0,0,0,0,0,53.99758333333333
03,05,23,1,0,0,0,0,0,0,0,0,51.64702777777777
03,06,00,1,0,0,0,0,0,0,0,0,52.34886111111111
03,06,01,1,0,0,0,0,0,0,0,0,51.968111111111114
03,06,02,1,0,0,0,0,0,0,0,0,48.89361111111111
03,06,03,1,0,0,0,0,0,0,0,0,48.73719444444444
03,06,04,1,0,0,0,0,0,0,0,0,48.57025
03,06,05,1,0,0,0,0,0,0,0,0,48.17897222222222
03,06,06,1,0,0,0,0,0,0,0,0,47.15533333333334
03,06,07,1,0,0,0,0,0,0,0,0,45.74630555555556
03,06,08,1,0,0,0,0,0,0,0,0,46.69227777777778
03,06,09,1,0,0,0,0,0,0,0,0,50.09377777777778
03,06,10,1,0,0,0,0,0,0,0,0,48.594277777777776
03,06,11,1,0,0,0,0,0,0,0,0,52.16522222222222
03,06,12,1,0,0,0,0,0,0,0,0,53.20897222222222
03,06,13,1,0,0,0,0,0,0,0,0,50.686749999999996
03,06,14,1,0,0,0,0,0,0,0,0,52.45183333333333
03,06,15,1,0,0,0,0,0,0,0,0,53.094638888888895
03,06,16,1,0,0,0,0,0,0,0,0,53.935750000000006
03,06,17,1,0,0,0,0,0,0,0,0,55.21797222222222
03,06,18,1,0,0,0,0,0,0,0,0,56.07991666666667
03,06,19,1,0,0,0,0,0,0,0,0,55.99008333333333
03,06,20,1,0,0,0,0,0,0,0,0,56.97980555555555
03,06,21,1,0,0,0,0,0,0,0,0,57.720866907474296
03,06,22,1,0,0,0,0,0,0,0,0,55.142833333333336
03,06,23,1,0,0,0,0,0,0,0,0,56.57658333333334
03,07,00,1,0,0,0,0,0,0,0,0,61.38622222222222
03,07,01,1,0,0,0,0,0,0,0,0,60.225972222222225
03,07,02,1,0,0,0,0,0,0,0,0,58.09313888888889
03,07,03,1,0,0,0,0,0,0,0,0,47.566861111111116
03,07,04,1,0,0,0,0,0,0,0,0,44.413
03,07,05,1,0,0,0,0,0,0,0,0,44.87277777777778
03,07,06,1,0,0,0,0,0,0,0,0,48.76294444444444
03,07,07,1,0,0,0,0,0,0,0,0,56.56388888888889
03,07,08,1,0,0,0,0,0,0,0,0,57.15558333333333
03,07,09,1,0,0,0,0,0,0,0,0,55.516527777777775
03,07,10,1,0,0,0,0,0,0,0,0,56.8105
03,07,11,1,0,0,0,0,0,0,0,0,57.78197222222222
03,07,12,1,0,0,0,0,0,0,0,0,56.12686111111111
03,07,13,1,0,0,0,0,0,0,0,0,57.599560117302055
03,07,14,1,0,0,0,0,0,0,0,0,55.510444444444445
03,07,15,1,0,0,0,0,0,0,0,0,56.31155345211582
03,07,16,1,0,0,0,0,0,0,0,0,55.67088888888889
03,07,17,1,0,0,0,0,0,0,0,0,56.12466666666666
03,07,18,1,0,0,0,0,0,0,0,0,57.31044444444444
03,07,19,1,0,0,0,0,0,0,0,0,56.53425
03,07,20,1,0,0,0,0,0,0,0,0,55.66175
03,07,21,1,0,0,0,0,0,0,0,0,55.352000000000004
03,07,22,1,0,0,0,0,0,0,0,0,58.44022222222222
03,07,23,1,0,0,0,0,0,0,0,0,61.818416666666664
03,08,00,1,0,0,0,0,0,0,0,0,65.15541029207233
03,08,01,1,0,0,0,0,0,0,0,0,66.67872222222222
03,08,02,1,0,0,0,0,0,0,0,0,67.25944444444444
03,08,03,1,0,0,0,0,0,0,0,0,62.99369444444444
03,08,04,1,0,0,0,0,0,0,0,0,62.81813888888889
03,08,05,1,0,0,0,0,0,0,0,0,49.23094444444444
03,08,06,1,0,0,0,0,0,0,0,0,49.951861111111114
03,08,07,1,0,0,0,0,0,0,0,0,59.763250000000006
03,08,08,1,0,0,0,0,0,0,0,0,60.07883333333333
03,08,09,1,0,0,0,0,0,0,0,0,56.46988888888889
03,08,10,1,0,0,0,0,0,0,0,0,55.51625
03,08,11,1,0,0,0,0,0,0,0,0,55.39713888888889
03,08,12,1,0,0,0,0,0,0,0,0,57.66386111111111
03,08,13,1,0,0,0,0,0,0,0,0,60.66125
03,08,14,1,0,0,0,0,0,0,0,0,57.93247222222222
03,08,15,1,0,0,0,0,0,0,0,0,57.33422222222222
03,08,16,1,0,0,0,0,0,0,0,0,56.91847222222222
03,08,17,1,0,0,0,0,0,0,0,0,56.51775
03,08,18,1,0,0,0,0,0,0,0,0,57.43683333333333
03,08,19,1,0,0,0,0,0,0,0,0,57.08177777777777
03,08,20,1,0,0,0,0,0,0,0,0,56.460166666666666
03,08,21,1,0,0,0,0,0,0,0,0,56.90088888888889
03,08,22,1,0,0,0,0,0,0,0,0,58.52858333333333
03,08,23,1,0,0,0,0,0,0,0,0,63.03366666666667
03,09,00,1,0,0,0,0,0,0,0,0,64.91297222222222
03,09,01,1,0,0,0,0,0,0,0,0,64.93980555555555
03,09,02,1,0,0,0,0,0,0,0,0,63.737277777777784
03,09,03,1,0,0,0,0,0,0,0,0,64.08505555555556
03,09,04,1,0,0,0,0,0,0,0,0,53.02191666666666
03,09,05,1,0,0,0,0,0,0,0,0,48.15094444444444
03,09,06,1,0,0,0,0,0,0,0,0,49.32013888888889
03,09,07,1,0,0,0,0,0,0,0,0,55.97472222222222
03,09,08,1,0,0,0,0,0,0,0,0,58.065472222222226
03,09,09,1,0,0,0,0,0,0,0,0,64.35913888888889
03,09,10,1,0,0,0,0,0,0,0,0,62.450944444444445
03,09,11,1,0,0,0,0,0,0,0,0,55.21641666666667
03,09,12,1,0,0,0,0,0,0,0,0,56.44130555555556
03,09,13,1,0,0,0,0,0,0,0,0,57.57616666666667
03,09,14,1,0,0,0,0,0,0,0,0,57.89338888888889
03,09,15,1,0,0,0,0,0,0,0,0,58.26880555555556
03,09,16,1,0,0,0,0,0,0,0,0,58.304722222222225
03,09,17,1,0,0,0,0,0,0,0,0,58.88666666666666
03,09,18,1,0,0,0,0,0,0,0,0,57.221888888888884
03,09,19,1,0,0,0,0,0,0,0,0,59.19261111111111
03,09,20,1,0,0,0,0,0,0,0,0,62.05222222222222
03,09,21,1,0,0,0,0,0,0,0,0,64.72794444444445
03,09,22,1,0,0,0,0,0,0,0,0,66.75975
03,09,23,1,0,0,0,0,0,0,0,0,67.10805555555555
03,10,00,1,0,0,0,0,0,0,0,0,68.44327777777778
03,10,01,1,0,0,0,0,0,0,0,0,69.553
03,10,02,1,0,0,0,0,0,0,0,0,68.80322222222222
03,10,03,1,0,0,0,0,0,0,0,0,65.94988888888889
03,10,04,1,0,0,0,0,0,0,0,0,65.27475
03,10,05,1,0,0,0,0,0,0,0,0,53.413916666666665
03,10,06,1,0,0,0,0,0,0,0,0,51.687083333333334
03,10,07,1,0,0,0,0,0,0,0,0,55.01858333333333
03,10,08,1,0,0,0,0,0,0,0,0,58.18647222222222
03,10,09,1,0,0,0,0,0,0,0,0,59.189
03,10,10,1,0,0,0,0,0,0,0,0,60.03047222222222
03,10,11,1,0,0,0,0,0,0,0,0,61.39838844123367
03,10,12,1,0,0,0,0,0,0,0,0,57.55111111111111
03,10,13,1,0,0,0,0,0,0,0,0,58.196638888888884
03,10,14,1,0,0,0,0,0,0,0,0,58.92661111111111
03,10,15,1,0,0,0,0,0,0,0,0,58.99225
03,10,16,1,0,0,0,0,0,0,0,0,60.50791666666667
03,10,17,1,0,0,0,0,0,0,0,0,58.062333333333335
03,10,18,1,0,0,0,0,0,0,0,0,58.060916666666664
03,10,19,1,0,0,0,0,0,0,0,0,58.28125
03,10,20,1,0,0,0,0,0,0,0,0,57.827194444444444
03,10,21,1,0,0,0,0,0,0,0,0,57.815694444444446
03,10,22,1,0,0,0,0,0,0,0,0,61.31852777777778
03,10,23,1,0,0,0,0,0,0,0,0,63.69097222222222
03,11,00,1,0,0,0,0,0,0,0,0,65.95666666666666
03,11,01,1,0,0,0,0,0,0,0,0,69.43480555555556
03,11,02,1,0,0,0,0,0,0,0,0,70.58097222222223
03,11,03,1,0,0,0,0,0,0,0,0,68.81838888888889
03,11,04,1,0,0,0,0,0,0,0,0,62.65233333333333
03,11,05,1,0,0,0,0,0,0,0,0,54.06352777777778
03,11,06,1,0,0,0,0,0,0,0,0,49.897000000000006
03,11,07,1,0,0,0,0,0,0,0,0,59.96080555555555
03,11,08,1,0,0,0,0,0,0,0,0,64.92647222222222
03,11,09,1,0,0,0,0,0,0,0,0,61.768527777777784
03,11,10,1,0,0,0,0,0,0,0,0,60.56491666666667
03,11,11,1,0,0,0,0,0,0,0,0,59.04477777777778
03,11,12,1,0,0,0,0,0,0,0,0,58.001389274798555
03,11,13,1,0,0,0,0,0,0,0,0,59.38180555555556
03,11,14,1,0,0,0,0,0,0,0,0,58.529666666666664
03,11,15,1,0,0,0,0,0,0,0,0,58.39761111111111
03,11,16,1,0,0,0,0,0,0,0,0,58.920750000000005
03,11,17,1,0,0,0,0,0,0,0,0,58.137
03,11,18,1,0,0,0,0,0,0,0,0,58.36705555555555
03,11,19,1,0,0,0,0,0,0,0,0,58.175916666666666
03,11,20,1,0,0,0,0,0,0,0,0,58.271055555555556
03,11,21,1,0,0,0,0,0,0,0,0,55.052638888888886
03,11,22,1,0,0,0,0,0,0,0,0,56.15961111111111
03,11,23,1,0,0,0,0,0,0,0,0,59.44358333333333
03,12,00,1,0,0,0,0,0,0,0,0,58.90408333333334
03,12,01,1,0,0,0,0,0,0,0,0,58.21355555555555
03,12,02,1,0,0,0,0,0,0,0,0,55.717749999999995
03,12,03,1,0,0,0,0,0,0,0,0,51.549249999999994
03,12,04,1,0,0,0,0,0,0,0,0,49.95319444444444
03,12,05,1,0,0,0,0,0,0,0,0,47.85125
03,12,06,1,0,0,0,0,0,0,0,0,47.443333333333335
03,12,07,1,0,0,0,0,0,0,0,0,53.695055555555555
03,12,08,1,0,0,0,0,0,0,0,0,50.581805555555555
03,12,09,1,0,0,0,0,0,0,0,0,53.93483333333333
03,12,10,1,0,0,0,0,0,0,0,0,52.54980555555555
03,12,11,1,0,0,0,0,0,0,0,0,54.96794444444445
03,12,12,1,0,0,0,0,0,0,0,0,54.22591666666666
03,12,13,1,0,0,0,0,0,0,0,0,54.016666666666666
03,12,14,1,0,0,0,0,0,0,0,0,54.69444444444444
03,12,15,1,0,0,0,0,0,0,0,0,55.025444444444446
03,12,16,1,0,0,0,0,0,0,0,0,55.14286111111111
03,12,17,1,0,0,0,0,0,0,0,0,54.79222222222222
03,12,18,1,0,0,0,0,0,0,0,0,55.43755555555556
03,12,19,1,0,0,0,0,0,0,0,0,56.275499999999994
03,12,20,1,0,0,0,0,0,0,0,0,54.57413888888889
03,12,21,1,0,0,0,0,0,0,0,0,53.248361111111116
03,12,22,1,0,0,0,0,0,0,0,0,54.72766666666667
03,12,23,1,0,0,0,0,0,0,0,0,54.93275
03,13,00,1,0,0,0,0,0,0,0,0,53.063472222222224
03,13,01,1,0,0,0,0,0,0,0,0,52.98911111111111
03,13,02,1,0,0,0,0,0,0,0,0,49.171305555555556
03,13,03,1,0,0,0,0,0,0,0,0,50.20002777777778
03,13,04,1,0,0,0,0,0,0,0,0,48.17136111111111
03,13,05,1,0,0,0,0,0,0,0,0,47.720194444444445
03,13,06,1,0,0,0,0,0,0,0,0,43.02019444444445
03,13,07,1,0,0,0,0,0,0,0,0,51.76225
03,13,08,1,0,0,0,0,0,0,0,0,46.367333333333335
03,13,09,1,0,0,0,0,0,0,0,0,48.393055555555556
03,13,10,1,0,0,0,0,0,0,0,0,52.03677777777778
03,13,11,1,0,0,0,0,0,0,0,0,51.91019444444445
03,13,12,1,0,0,0,0,0,0,0,0,53.736888888888885
03,13,13,1,0,0,0,0,0,0,0,0,52.32105555555555
03,13,14,1,0,0,0,0,0,0,0,0,52.70166666666667
03,13,15,1,0,0,0,0,0,0,0,0,53.66244444444444
03,13,16,1,0,0,0,0,0,0,0,0,53.15247222222222
03,13,17,1,0,0,0,0,0,0,0,0,54.903333333333336
03,13,18,1,0,0,0,0,0,0,0,0,54.39394444444445
03,13,19,1,0,0,0,0,0,0,0,0,55.365944444444445
03,13,20,1,0,0,0,0,0,0,0,0,56.82636111111111
03,13,21,1,0,0,0,0,0,0,0,0,57.15980555555555
03,13,22,1,0,0,0,0,0,0,0,0,53.813583333333334
03,13,23,1,0,0,0,0,0,0,0,0,50.52983333333333
03,14,00,1,0,0,0,0,0,0,0,0,48.042944444444444
03,14,01,1,0,0,0,0,0,0,0,0,45.71772222222222
03,14,02,1,0,0,0,0,0,0,0,0,45.91427777777778
03,14,03,1,0,0,0,0,0,0,0,0,48.00805555555556
03,14,04,1,0,0,0,0,0,0,0,0,43.76722222222222
03,14,05,1,0,0,0,0,0,0,0,0,46.07011111111111
03,14,06,1,0,0,0,0,0,0,0,0,47.80405555555556
03,14,07,1,0,0,0,0,0,0,0,0,58.22430555555555
03,14,08,1,0,0,0,0,0,0,0,0,69.77694444444444
03,14,09,1,0,0,0,0,0,0,0,0,61.86272222222222
03,14,10,1,0,0,0,0,0,0,0,0,63.43172222222223
03,14,11,1,0,0,0,0,0,0,0,0,69.25538888888889
03,14,12,1,0,0,0,0,0,0,0,0,66.58336111111112
03,14,13,1,0,0,0,0,0,0,0,0,65.16186111111111
03,14,14,1,0,0,0,0,0,0,0,0,60.99011111111111
03,14,15,1,0,0,0,0,0,0,0,0,64.13683333333333
03,14,16,1,0,0,0,0,0,0,0,0,60.596111111111114
03,14,17,1,0,0,0,0,0,0,0,0,56.27352777777778
03,14,18,1,0,0,0,0,0,0,0,0,57.43522222222222
03,14,19,1,0,0,0,0,0,0,0,0,57.078472222222224
03,14,20,1,0,0,0,0,0,0,0,0,57.44938888888888
03,14,21,1,0,0,0,0,0,0,0,0,59.26475
03,14,22,1,0,0,0,0,0,0,0,0,58.754472222222226
03,14,23,1,0,0,0,0,0,0,0,0,61.143527777777784
03,15,00,1,0,0,0,0,0,0,0,0,64.50013888888888
03,15,01,1,0,0,0,0,0,0,0,0,65.95994444444445
03,15,02,1,0,0,0,0,0,0,0,0,65.40058365758755
03,15,03,1,0,0,0,0,0,0,0,0,65.11708333333333
03,15,04,1,0,0,0,0,0,0,0,0,56.745638888888884
03,15,05,1,0,0,0,0,0,0,0,0,46.77883333333333
03,15,06,1,0,0,0,0,0,0,0,0,49.34302777777778
03,15,07,1,0,0,0,0,0,0,0,0,59.85486111111111
03,15,08,1,0,0,0,0,0,0,0,0,65.69475
03,15,09,1,0,0,0,0,0,0,0,0,61.79008333333333
03,15,10,1,0,0,0,0,0,0,0,0,60.3025
03,15,11,1,0,0,0,0,0,0,0,0,62.07491666666667
03,15,12,1,0,0,0,0,0,0,0,0,58.41008333333333
03,15,13,1,0,0,0,0,0,0,0,0,59.67363888888889
03,15,14,1,0,0,0,0,0,0,0,0,58.58977777777778
03,15,15,1,0,0,0,0,0,0,0,0,60.462999999999994
03,15,16,1,0,0,0,0,0,0,0,0,61.91097222222222
03,15,17,1,0,0,0,0,0,0,0,0,56.94213888888889
03,15,18,1,0,0,0,0,0,0,0,0,57.66225
03,15,19,1,0,0,0,0,0,0,0,0,57.58858333333333
03,15,20,1,0,0,0,0,0,0,0,0,57.13644444444445
03,15,21,1,0,0,0,0,0,0,0,0,57.34261111111111
03,15,22,1,0,0,0,0,0,0,0,0,59.805499999999995
03,15,23,1,0,0,0,0,0,0,0,0,59.981861111111115
03,16,00,1,0,0,0,0,0,0,0,0,64.93955555555556
03,16,01,1,0,0,0,0,0,0,0,0,68.72597222222223
03,16,02,1,0,0,0,0,0,0,0,0,66.27924999999999
03,16,03,1,0,0,0,0,0,0,0,0,65.41094444444444
03,16,04,1,0,0,0,0,0,0,0,0,59.44855555555555
03,16,05,1,0,0,0,0,0,0,0,0,48.85322222222222
03,16,06,1,0,0,0,0,0,0,0,0,53.92872222222222
03,16,07,1,0,0,0,0,0,0,0,0,59.51138888888889
03,16,08,1,0,0,0,0,0,0,0,0,63.37352777777778
03,16,09,1,0,0,0,0,0,0,0,0,58.0715
03,16,10,1,0,0,0,0,0,0,0,0,61.38636111111111
03,16,11,1,0,0,0,0,0,0,0,0,59.36677777777778
03,16,12,1,0,0,0,0,0,0,0,0,58.19647222222222
03,16,13,1,0,0,0,0,0,0,0,0,58.85212559044179
03,16,14,1,0,0,0,0,0,0,0,0,57.16838888888889
03,16,15,1,0,0,0,0,0,0,0,0,58.19072222222223
03,16,16,1,0,0,0,0,0,0,0,0,59.66883333333333
03,16,17,1,0,0,0,0,0,0,0,0,59.944111111111106
03,16,18,1,0,0,0,0,0,0,0,0,58.151777777777774
03,16,19,1,0,0,0,0,0,0,0,0,58.506611111111106
03,16,20,1,0,0,0,0,0,0,0,0,59.22102777777778
03,16,21,1,0,0,0,0,0,0,0,0,58.33413888888889
03,16,22,1,0,0,0,0,0,0,0,0,59.325916666666664
03,16,23,1,0,0,0,0,0,0,0,0,63.54836111111111
03,17,00,1,0,0,0,0,0,0,0,0,70.31405555555556
03,17,01,1,0,0,0,0,0,0,0,0,70.86311111111111
03,17,02,1,0,0,0,0,0,0,0,0,68.84808333333334
03,17,03,1,0,0,0,0,0,0,0,0,68.58919444444444
03,17,04,1,0,0,0,0,0,0,0,0,65.11322222222222
03,17,05,1,0,0,0,0,0,0,0,0,55.81802777777778
03,17,06,1,0,0,0,0,0,0,0,0,51.78330555555556
03,17,07,1,0,0,0,0,0,0,0,0,57.028999999999996
03,17,08,1,0,0,0,0,0,0,0,0,61.214388888888884
03,17,09,1,0,0,0,0,0,0,0,0,57.76875
03,17,10,1,0,0,0,0,0,0,0,0,58.39808333333333
03,17,11,1,0,0,0,0,0,0,0,0,58.45472222222222
03,17,12,1,0,0,0,0,0,0,0,0,57.95986111111111
03,17,13,1,0,0,0,0,0,0,0,0,58.71311111111111
03,17,14,1,0,0,0,0,0,0,0,0,57.69405555555556
03,17,15,1,0,0,0,0,0,0,0,0,58.772000000000006
03,17,16,1,0,0,0,0,0,0,0,0,58.38458333333333
03,17,17,1,0,0,0,0,0,0,0,0,57.78944444444444
03,17,18,1,0,0,0,0,0,0,0,0,57.81988888888889
03,17,19,1,0,0,0,0,0,0,0,0,58.562916666666666
03,17,20,1,0,0,0,0,0,0,0,0,59.38447222222222
03,17,21,1,0,0,0,0,0,0,0,0,59.808
03,17,22,1,0,0,0,0,0,0,0,0,60.692194444444446
03,17,23,1,0,0,0,0,0,0,0,0,62.33419444444445
03,18,00,1,0,0,0,0,0,0,0,0,66.59197222222222
03,18,01,1,0,0,0,0,0,0,0,0,70.16205555555555
03,18,02,1,0,0,0,0,0,0,0,0,68.26822222222222
03,18,03,1,0,0,0,0,0,0,0,0,67.44886111111111
03,18,04,1,0,0,0,0,0,0,0,0,65.58905555555556
03,18,05,1,0,0,0,0,0,0,0,0,56.05911111111111
03,18,06,1,0,0,0,0,0,0,0,0,57.10927777777778
03,18,07,1,0,0,0,0,0,0,0,0,57.13780555555556
03,18,08,1,0,0,0,0,0,0,0,0,60.398916666666665
03,18,09,1,0,0,0,0,0,0,0,0,60.87777777777778
03,18,10,1,0,0,0,0,0,0,0,0,64.27158333333334
03,18,11,1,0,0,0,0,0,0,0,0,59.23616308293773
03,18,12,1,0,0,0,0,0,0,0,0,58.25125
03,18,13,1,0,0,0,0,0,0,0,0,59.53508333333333
03,18,14,1,0,0,0,0,0,0,0,0,60.045750000000005
03,18,15,1,0,0,0,0,0,0,0,0,60.97947222222222
03,18,16,1,0,0,0,0,0,0,0,0,60.283277777777776
03,18,17,1,0,0,0,0,0,0,0,0,58.00747222222222
03,18,18,1,0,0,0,0,0,0,0,0,58.30011111111111
